ID,target
8f1c003b7,2694210.0435333513
8f1cad7de,1623421.8712121937
8f1e139b1,690281.688020271
8f1f5f327,3715261.329797328
8f1f9edb1,1278442.8789355208
8f203519b,2612067.8080600947
8f207e660,3454991.943036665
8f20d355e,3746128.458274707
8f20ea819,672957.5382860929
8f222e752,777351.7385728944
8f22ccbab,2873656.0350388917
8f22f734a,5178751.429295841
8f246e1ee,2876385.699119596
8f25f7f65,3003745.789064345
8f26ae0a7,669352.7224265647
8f2c4a759,2433083.4104980705
8f2d54422,3580824.8696097652
8f2fa971b,1438564.5751365637
8f318d0d5,3559055.551833706
8f3221bc5,1080239.134854739
8f32aebe3,2709964.4661361175
8f33398fb,1802469.4961113238
8f355b6be,3943420.4471150367
8f36550a6,6111844.440944826
8f36b150f,3184999.3214293225
8f3728a6d,1705089.2048538516
8f37606bf,3341823.5879866057
8f389dfdc,2867384.5469759847
8f3b73305,1435380.9726314445
8f3b8fdc5,11205704.744255492
8f3de9a45,1900790.1137008937
8f3f70f05,3175098.022239756
8f3fe1e4b,3653531.497714102
8f4046a7d,1465131.4717458405
8f40739e4,234022.87282444918
8f42b1513,852050.2733017304
8f4367f60,4880227.337904665
8f43e6242,1062454.659057054
8f45d1e38,1041593.3041101955
8f45e3e89,9202974.060454778
8f47e6047,4330589.186279337
8f47e9c70,629117.68880821
8f4977153,6126972.820944906
8f4a47d81,18211752.453364316
8f4a50bea,907586.5569677361
8f4ad3608,1624559.0660121762
8f4b0c466,2780215.1022623605
8f4c734bc,797714.1827166602
8f4edba83,12999649.36361653
8f4f45162,5164585.990578653
8f503e37b,2687812.038755835
8f52a884a,1520869.7686050707
8f52b9137,1680633.4018767737
8f5487d73,1229354.945533971
8f55ab4fd,912693.6959018288
8f560e6d0,1173877.746659446
8f573b4c1,914823.3962953087
8f59f77e6,1197664.351398567
8f5ab6994,1454356.336964822
8f5ac546c,919337.4531723239
8f5b31acd,2928307.8463840415
8f5d7ade2,910744.9256424387
8f5fd9d52,4572110.984917564
8f611d1bc,3692108.234030835
8f64713d2,12713315.941305751
8f655c643,2604241.028536527
8f6561ea9,11208456.173170282
8f6741f0a,2725791.6786691216
8f67ab2fd,2355492.9643050027
8f6961312,2760368.0662731347
8f6c72aa6,2188450.84736911
8f6d899e4,1148574.5857711849
8f6db78fc,995104.4237692056
8f6e9ae61,1989936.475048992
8f6f748a7,1774913.857524324
8f6fad648,1001172.3684577675
8f6fe5f91,2696880.983200359
8f705d9ff,1014913.4326505517
8f7308f94,516388.9985474209
8f73f38e7,2271670.2247736263
8f7656148,430935.76032614335
8f769405b,3532621.0962906545
8f772aeca,5934123.322579842
8f7799285,609978.8269857756
8f77ab6c5,1226092.1489438745
8f7c13661,774330.2809917252
8f7d9887e,2534560.91187859
8f81dcf60,520926.3784268887
8f83bc5f4,10044497.15498545
8f85cecc6,2475874.464215876
8f889d62e,1358131.17702499
8f8c200d4,2736261.88373213
8f901178a,712600.7018975496
8f9093edb,604083.4218849168
8f91e3cc9,1706760.9417555204
8f92d5465,426180.6930254464
8f941b2c9,2543523.273635033
8f94696af,2661721.7085641213
8f985eb21,1310825.681362123
8f99a92c2,2923434.0463401685
8f99aaffe,1521329.6532529497
8f9a35099,3844977.2406297247
8f9b942e7,3211710.570188457
8f9ba74f5,980623.2951092272
8f9bd6cd1,232719.06657475678
8f9c4efd9,17667188.61333409
8f9d69775,2089863.7270034824
8f9e88978,1742457.4691289142
8f9ff637f,1263236.7074242607
8fa10d362,1267536.8402743817
8fa2a4864,934578.9497899186
8fa2edace,8600082.447656484
8fa5310cf,9753784.092722038
8fa65ea76,1977324.3663643913
8fa6945cd,1034147.5417384669
8faa297d7,1034456.3145563952
8faa5236e,4251393.670432223
8fab3e6d0,6775555.191633313
8fac8eb0e,2928246.643059467
8faf2ec64,773238.9216009452
8fb073bb7,2198786.5768148117
8fb0b986f,9516973.150859432
8fb17c563,2404326.346622412
8fb5cda6a,14426391.901934365
8fb5fc6e9,1522055.6693778448
8fb65b880,10848987.235176273
8fb675cea,302941.94168595393
8fb6b0aab,4755854.982092646
8fb72d43a,3223944.446084914
8fb7c1f7b,3502737.1588338823
8fb8e05a8,2911298.486732403
8fb8f5c0b,3489043.903208849
8fb90b6b9,585404.5617865049
8fb966187,1038417.959568903
8fb98006f,2499649.8934159307
8fba96854,1818437.3953883965
8fbc619f4,3129168.8236660473
8fbd97d00,1284716.7619928652
8fc0bb12e,2352811.735309066
8fc1362e8,1947410.170110694
8fc24bbef,807599.8765380123
8fc2f21e8,6458626.298707419
8fc934cea,656135.1907221841
8fcb3b8a6,520288.43960641837
8fcd9db03,6560816.417488658
8fcdcc737,7229872.485666907
8fcf0798f,1950522.5647845732
8fcfbd182,773783.4428509066
8fd014203,2369662.6891113734
8fd03034e,2627747.175738942
8fd07185d,481062.54997367866
8fd10bfe1,2014734.7043100449
8fd15785c,3102601.3250992196
8fd28e7a7,1663207.746951067
8fd5042a3,1520544.0051668598
8fd7ff884,1826610.3042083522
8fd89d8a8,3084322.587659569
8fd90eabd,5401431.022187492
8fda71e76,1694477.2826247795
8fdb3a63f,1240335.9021094795
8fdb542aa,4743529.257435062
8fdf8b340,1383037.7879980681
8fdf976a8,1339652.4539947205
8fe130348,4636527.566510254
8fe1f3568,3892146.3099255953
8fe51b7fe,2324825.815761782
8fe53c411,1473477.9458536408
8fe5a0247,3542430.4633915676
8fe8a061f,1432064.5666614685
8fe9ab320,943619.1577523246
8feb39fe4,3998309.736672441
8fed5a12d,2290827.408685829
8fee7f1d7,9629940.029921534
8fef2760f,168836.9403396803
8fef48f6c,838905.3158353419
8fef81ce0,5176345.706719262
8feffe205,3648031.4842052036
8ff18854d,910935.0932486713
8ff36cbd9,2090693.8742835163
8ff3d941e,2826334.9398976387
8ff52e779,1951645.3396078355
8ff66b1ed,1048801.249253131
8ff718127,1118521.6294491766
8ff81c4e7,6560816.417488658
8ff935778,3419234.358769006
8ffa6950f,3112386.7308500856
8ffca6ed3,687855.9292066452
8ffe6b868,11975153.270728635
8ffe9ed67,1006224.1447838004
8ffeaf952,1308343.1158334792
8fff8842b,4086013.6534617064
90018e8c9,1365491.088185953
9003a964e,5430300.619154415
90043fba3,486439.2702290298
900481e19,8164962.846892142
9005ba63b,9733238.934412384
90067c553,761503.3164615404
90069b663,1129789.7582080031
9006ab6e7,2969621.9203802575
9008e24b7,3594735.3060208014
900c207d9,3310954.1415276825
900c81052,8534276.087689536
900c86c59,2979073.2640911303
900e21573,1732841.2984775035
900e89025,2790676.9658810133
901113807,2754661.973845736
901158324,4040057.514751532
9013b123b,2107416.9049405516
901508a5b,1454534.727586893
90175f621,3474517.6178877265
90178300b,9271553.717025053
9017ef6f7,1615320.9820957773
90183ed47,2733486.2036626088
901ab39a7,6025729.521321433
901bad320,3851885.043601853
9020fbb17,503572.5280941681
902207576,858420.5268955289
90225462c,3635799.4318587505
902272979,436112.80495786655
9022eaf9b,2720630.381005335
90261db64,2200925.875087797
9026399be,1017891.5959698273
90265505f,14024548.041461403
90268460f,6822872.2073009275
9026e8dea,1701668.6565934862
9026f9267,452976.3773911093
90273e325,1015594.3444139322
902792d2b,2782416.743795189
902af9adb,1694480.8739509794
902c8cb77,6624741.258352518
902d52378,318052.875063569
902fa7eb3,624102.4278337555
90302dcb8,13040603.943303196
90328c5e3,2584269.9470667727
90336f4ac,181270.4789485701
903394806,9724141.937554652
903529f4d,975333.9935096153
9038b0402,389358.270706688
903b6156a,3702420.235523408
903d547f3,2661398.136810498
903f981d4,1531133.8294262323
904018468,2452070.202875004
90411f279,2731351.1374325505
9044c105e,757681.0162971481
9045baca6,1992322.4168443289
9046fa1f9,9043409.256859707
904812371,877237.4142398085
904a2c4f0,3352366.7120753257
904a41369,1578162.1492221293
904baf48d,1050576.3023592758
904c4a834,1874877.982020065
904cdad09,2941295.728173583
904cf3996,6462607.1351308655
904d7c117,5686830.343022123
904da48eb,1964509.3521903693
904ebef5a,1960387.1864942294
904f096ef,1711229.4226966018
90508c128,874986.1249806631
9050f4b0c,10501910.112966578
90525651a,1833249.1225675792
9052d5c37,228151.85259312653
9055281b7,1115472.3498597655
905535f1a,17850595.40243021
9055fb476,847341.5439573226
90572dd48,1461008.3419274006
90586bc33,1606057.2168537255
9058b5bb7,1669574.1497929192
9058d0da6,786993.0933290841
905925297,2794704.337472758
90596977c,481275.8157045209
905a37fd0,2361399.997831498
905b76584,14768763.793449908
905ca6fe8,1358610.302237352
905ed8673,625092.7273365206
90641cc0d,2217631.134300118
90672d34e,830015.6043893289
90674181c,4730164.220642328
906804ad3,7454191.786985703
906a3a4fb,818231.2712586655
906bd2809,1065132.1762957931
906c60f84,2586649.7838756475
906c76d5e,1792547.3619155139
906ceb970,1632117.4936684752
906dbf158,1793837.659142807
906f0a2f4,4153161.255010549
906f77cfb,3953626.263338191
90712790b,2237121.766998538
907349da5,3003892.58154611
90737ddc1,5761133.0447523
9073d2dd4,868659.6591262467
907631e72,1039434.7925710771
9076d2167,3764612.240483717
9078809f8,2491108.6964785587
907a8470b,1383609.3616329446
907c1366d,1652505.825017304
907c54143,1534786.2667997282
907d4504e,329888.7597119439
907e4b3b2,1567656.7296352973
907f5b753,2816475.1093914676
907ffb403,3568709.443196592
90874a6f1,4382497.468135318
90888fd34,813599.5305696721
908fd14b9,7406024.901563546
9090b439e,1248091.4797084455
909155841,2263774.1418652507
9091cf8e6,2504520.5138750817
909209fb9,3394531.7102911402
909275afa,3459493.1362515637
90946b619,7072036.8564159535
909590740,2091349.3234184568
9098e3d74,5190208.78671536
909917187,1944527.2810309613
909aac45b,1270370.5239000078
909cf10dd,10548195.760904403
909e04193,4778521.574234413
909f699a1,612437.410340669
909fce59c,271255.8227928202
90a124f5f,1143438.6370781227
90a15d283,4962484.587626825
90a19076d,1102305.26226604
90a1f5dd5,3267058.064805672
90a3bc42b,1914684.1446512316
90a4079ea,2109683.143960691
90a4cde42,1848599.4649090176
90a54b300,5360385.855448651
90a5dc1c0,1785750.977769062
90a5e6276,1053731.6547226948
90a72afa5,3520165.82056516
90a825362,3389761.065695842
90a839b3b,733999.8875064476
90a87cfac,3646080.9786647186
90aadd335,971311.7856744106
90aafcda1,800306.1894052404
90ab58bd9,1704057.910314836
90abb58a8,4826339.652507517
90ad04321,289936.8745807941
90ad0e82f,1241287.6174687524
90afe2cb8,4513261.217506149
90b111905,1027336.5830915193
90b1780a3,4669304.37236037
90b1fb910,2734517.6535466113
90b320ea0,1249464.485049225
90b334cbe,173975.82794376533
90b4573eb,103508.18048462912
90b53d27a,1420576.9139483415
90b5874a3,865507.3985408255
90b82d03f,5739803.390225834
90b96ff27,2008073.1772401396
90ba61cad,2285824.953844812
90ba7e777,2565140.049169498
90bc3d5b5,1719112.468221299
90bc40712,2350726.76348883
90bc69a4c,2053531.053567687
90c4071b4,1948184.6756688945
90c436ce1,1875315.8465349122
90c462eba,1435862.8207657675
90c694f24,3534985.190515484
90c86db32,3498050.22130365
90cb995cb,1072154.792037395
90cbd15c1,5606644.735362295
90ccdf4ec,780990.465486373
90cd11795,2902655.129549387
90cf6608a,2744502.4921622304
90d2884f6,5238551.589953084
90d480afe,1953507.7454880648
90d520d0a,3390975.9137832806
90d525185,2406387.96452722
90d6cd094,2272583.5280801193
90d7681f4,845475.7460733972
90dd1ab00,1446834.6529107932
90dd34b0e,1332794.5015839853
90e34bae5,2449471.265118505
90e5a958c,2274988.5962679153
90e5f2422,1740008.2184124805
90e680c36,1479403.7696206525
90e8aae22,688283.9800790505
90e9bb6f8,1255196.1294212851
90eabaf7e,3646391.4111893983
90ebcaf87,1456695.5579619557
90ebf087d,1200319.1775040585
90ec1cf2f,2557889.9931559293
90ec3e6bb,2163320.1075957185
90ec5ae52,3282048.36499666
90ed31d11,5932320.719521537
90ef529d8,3565102.219489181
90f2d02d2,475311.3519434634
90f3e3960,1683340.24694046
90f749336,1115982.578255965
90f849b8b,1311929.1267509758
90f85762f,2423374.420398943
90fb7dfbc,9979283.318447703
9102006f4,3840292.4469596413
9102d25bb,2171802.8816141197
910455cda,1355626.5008375484
9105659ce,11458952.021477252
91056c48f,1895648.9071976524
91067f3b2,1210156.1357221722
9108fc398,1749638.8734905047
91093a716,2959409.825034076
910abd169,2674997.702003461
910b89f57,3204605.470419009
910bf3029,6787870.117835107
910c44634,875014.0765709376
910d72e99,2032055.3020310178
910f5dae8,6343554.526852397
91177c0b4,2851503.592969048
9117b7569,2616923.1531063463
91193834a,4053659.193392354
911ba58a2,1281686.469572845
911bb89b3,15275412.770968148
911c72281,514979.23100554774
911d1575e,1998309.2492711411
911e10f41,4597670.790040506
911f1e7af,2059807.4765838182
911f370df,1361031.6020140555
91208518a,1342034.7729336477
9121f14e8,3639742.265842979
912468e0d,2169805.1869858787
912644a1e,4848532.661201737
9126cad58,2185105.971804384
91279536a,865880.5834986761
9129d493e,1121270.3107540312
9129ebb3a,4619591.5428046705
912b24553,2628569.300563422
912b98d35,2258149.0320082163
912d1a07d,7676548.669903775
912f297b3,4439133.233896636
912f3a266,2437106.7052764436
9131df4ea,818824.0821449962
91328b12b,1028499.0069382832
913348867,2765747.918648652
91338f1a0,6995262.87141284
9139105ec,1599618.5422026531
913a952ef,2839038.304189731
913c2c7e7,3182349.4668271528
913c314c3,1872110.6625774603
913cd3e82,10471672.256412953
913e09601,656209.6149363288
913e79504,6102977.110697113
913eb7dc4,5504853.092194095
91419505c,2365926.248945772
9141c4e1b,698563.2873423606
914297b6a,7216876.634795223
9142dd39d,6801151.971864673
9143d95cf,4115930.194525878
9143ff7c3,1934472.5638394344
914932e0b,5710204.0122918915
91498b9c3,744787.4597732746
9149ea9df,439849.7352003353
914a3d266,6627270.217430703
914b6ebf6,2935248.7419134625
914f864fb,6080686.219302874
915758901,542171.7105677109
9158f8f93,3235519.8843454714
915908c82,163286.1692348052
915a8ec4b,455905.5632520169
915b194ae,11007432.326402914
915c3a913,4220821.2529424
915e2a5c1,965650.4282982864
9160646fc,1664615.0155832472
9162003f2,403207.8715355748
9162f9740,4285150.012575789
9163f9fe1,3282857.3960850392
91643d7e5,6065794.243210282
9164d20dc,8887089.75568901
9166908af,4873542.143321127
91673c2b1,1368452.5559405722
9167b410f,4500174.526274935
9168d21b0,1995235.0830371694
916d76bfb,8307108.367831062
916f13cdf,3332207.5512275426
916f9d6f9,911565.6938511507
9170e2818,4388106.262616779
91713a3f4,1378200.8910413901
91722da6d,3134259.1561044073
9172645e3,1962660.2374631325
9172e1c58,860411.4144312661
91736be4b,4501144.87205223
91743a556,3226635.78216874
917819d52,667255.3713332398
9178bddb3,1468477.1871551038
917c82772,3935101.780322022
917d289f9,915421.7338230752
917db81b7,1133954.835597072
917e30c44,2872699.822651696
917f4864c,1686658.295489348
917f58ef9,2916076.565668997
917fa4ba9,2364458.6791882673
917ff7fb4,1720924.0992273502
9183545b1,468904.5082315839
918482cc2,2266546.905367623
9186b39b0,3233576.420706808
91875dfeb,6320467.40149822
9187966d5,2578143.270968199
918837893,1671713.963132302
918a6f781,2079942.7271037116
918dda7fb,835497.6848280351
918e88b59,3637973.446619458
91926b0cb,1160486.3458314226
91944932e,1164791.4403012085
919453907,1498660.0429931586
919516262,803725.9392087753
919731a8d,402197.7344776293
91984eb88,2486831.8888115464
919913ef5,355950.97541225853
9199371b2,4799925.2404469
919b077f6,2352812.456894446
919b2289f,2892927.898556383
919d03777,4843537.2591545805
919de27ea,10748834.191993508
919e5b139,1128690.649797993
919ee48ce,1025202.2704040033
919f2b50e,4873417.697576625
91a0587fa,12417493.236340502
91a154cdd,6226284.3177075535
91a2cc6c5,3004577.7378151077
91a3172c1,4867652.821865299
91a3dc85c,763580.8959802533
91a44775e,1109748.468138211
91a5a59a8,1061051.3753583694
91a650658,1422751.7944023688
91a6eaf74,11637054.957221268
91ab7693c,3872875.0659577446
91b2cc211,3089616.3215515423
91b38091c,89888.82396501195
91b4405aa,2333995.119555119
91b4d4a88,568213.7722206722
91b5d415f,1306243.923536884
91b6bb79c,1016094.6422729745
91b938557,11086964.990531366
91b998a16,1648211.9832083283
91bbd1085,3231058.6268666983
91bc1671b,805260.8929343644
91be078f1,271103.0489936199
91be26499,4118383.878375552
91be62ef8,18849607.864665315
91beb740d,2678365.361653686
91bf8ec8b,3980886.932763829
91c0df70e,1790586.1956158008
91c32e711,9129626.99245925
91c3c6d8b,4064655.9407804296
91c3e460f,538515.3755058593
91c42923a,6451127.353396884
91cc40e92,8995756.038386876
91d06fbf8,6918544.600195454
91d3529c2,2641367.8712710002
91d411873,225287.79829416255
91d47a339,2319330.401316733
91d73e03d,5257275.565753863
91d7c677c,2499309.117824263
91d87eb2d,1690084.5197369028
91d8d6065,1986314.8732131908
91d8db6db,6317040.407117566
91d958a25,960274.2024847213
91da60889,1555403.8162161931
91db8533e,872296.2831099689
91dc36180,569894.5378718708
91dc71d57,598229.6591279448
91ddb36fd,330680.15912546846
91df41773,1809025.0627179064
91e2c9ffc,2497568.409870266
91e52615c,5460956.895447587
91e552b66,6537357.25411254
91e850ca3,794409.3901406073
91e8ac4e6,4295046.017186838
91e996347,1280856.6129366623
91ec7a991,1158121.5756738915
91ed57cfd,1153317.1752500779
91ee0cc8d,3942999.8263724083
91ef9b576,1180304.4920268694
91f2ec84a,1445024.6288195318
91f3466f8,296277.3057951211
91f65eca7,3829171.743438958
91f7211c1,4658822.55703459
91f9b78ae,2076265.6835016408
91fa5dcbc,5865160.56415587
91fbd7a08,1058841.772127866
91fcf6653,3718809.222153512
920097896,694775.1824728005
92019c79f,804937.859889863
9202d86a8,5236150.085375369
9203da359,1219225.5875109665
9204e639d,440546.6947767198
9205b7eff,988398.8572170326
920834cfc,4655878.511250017
92096f5e8,11842866.666718544
920b1b8f5,1283020.6473737196
920b8d41c,7869224.246936502
920c77ab3,4039158.0279353885
920e0b0ae,2689255.3128601676
92100e556,1032385.89112484
9210597db,2671526.7658875883
9210d57e1,6348073.430982929
9213ac063,1087271.3328435454
921475b21,7384083.304244886
92168a486,2632501.2727104235
921ddb60f,50003.4270470846
921ebef3e,877466.464710619
921f2931b,1665770.7332231465
921f2cd03,1682485.62267338
921f9a216,2571110.367628719
9220179a7,2970810.9252973986
922021cd8,279743.7134296282
9221289a1,1936324.2318519284
9222862fe,15363212.365009602
9223b9f84,1998399.9687389105
9223bc21e,4991041.78294785
92245649e,2435166.157276105
9224b7302,345095.180364302
922591335,1061452.465305915
922da6ef7,1781122.094772724
922e01233,2263650.0400789366
922e57f56,2773500.055839931
92311a283,3218428.9021166055
923146ea8,2776718.2346810764
9232ff6e9,2078043.7016466744
923391e6d,6059483.027232092
923414133,1205376.6840723103
92341e173,2370072.0751650487
9234d198c,2145462.182100776
9235219d3,1299449.191404578
9237e20d3,1418440.741046987
9238515e1,3935624.656794652
923b0623b,237931.14958648427
923be6739,7514923.79036977
923c3f53d,4394711.460918919
923c7aa5b,1072291.7206632614
923d5b27c,3341239.690498078
923e1b0e2,3547091.2245250386
923f41b50,692404.1466127068
923f80cd5,849255.2945052288
9241ab164,4643531.142185946
9242c9054,418305.51236008614
9244785f6,591465.0253790652
924779f6c,1840620.1032665034
92488cf96,2833446.183222997
924c1dbab,13737375.6963074
924d3994b,987210.1599537032
924ed480d,16931278.91901209
924f01f80,512642.3734718729
924fbf7a6,3878229.8689759453
92505f8c8,881616.8614410551
9250d768e,3282048.517259723
9250e75d0,2171757.4477783116
92515f933,476797.2460896233
9251b97db,2061741.1451011717
9252b6f6d,2051276.3619401846
92535733b,11920512.18048195
9254313fa,4676399.148286871
92551ae7d,1747731.3533327018
925596baa,86273.43041193968
9255b7fed,940017.2036936661
925867bd4,8364955.489757914
9259142a8,1352649.913485092
925966aec,483741.62857615127
9259f946b,1277079.0072313554
925af2c43,935378.3222553943
925de4731,5927871.481801664
925de8424,357904.9061571321
925ee5e21,3229354.896890531
925f2601a,8468243.6753188
9260b3e07,6449568.707349014
926538120,848193.2669882667
9266ff1c7,7184757.857809704
92685f5b3,5690682.589924005
9268aba40,5885853.632329976
926a703a3,1732955.3203677686
926cbc525,1694424.657429012
926ded085,2277448.233436644
926e0a827,1658260.3045347387
926fa2dd4,792996.6245895794
927110160,3151297.1176143135
9272a430c,601062.7536135314
9272bb049,1621764.5760884644
9273b9572,1056126.141853014
927564f7a,621488.58746658
9275a5b99,1189174.381825206
927c827c1,4139532.140341679
927cf58a0,3790422.4673402775
927e2384a,3405221.9187356206
92805777d,3130344.717527523
9280c0ace,634223.9076423383
928178ecf,3066554.1218363806
9282846e1,706190.4452601828
9282dbc6f,3212544.370385919
928864720,1164533.878476418
9289a0bfc,2081605.8560437958
928c30688,1014039.331085399
928df534c,2421670.686240477
928e53125,3089731.8836900108
928ff239e,4248007.875794111
92919ab97,2902919.267080934
929257324,8088605.739149299
9292c9e5e,2525519.455005023
929494db3,1364700.0128082326
9296f45d7,2133957.9816550147
929727c8c,1968019.0030002473
929756192,666312.9198473264
9298e033a,1987827.295083545
9299f4ee7,4275805.815184012
929aca748,3839934.189746426
929b3f5bd,732319.9295292079
929bf9f72,5977336.6907944335
929c0b9d6,5522205.890984753
929df1765,874290.6579111204
92a03f74d,1975862.506750633
92a0b0037,679316.8135872174
92a0beb39,2007733.7430667328
92a48f93a,12139464.036296638
92a57206e,448539.495622229
92a69c030,3781290.622729757
92a7078d7,852944.1829089544
92a84de12,2750625.357602312
92aa49c0a,379867.95952943224
92ae0e340,1251397.3748231917
92ae8ebf2,1592391.0521906917
92aebabd4,3242014.4261867646
92af5fe93,10157973.897848418
92b115e6b,1531549.4944183829
92b156160,8909598.175090183
92b32b9c3,1466426.3496131853
92b7d0f27,695289.1871415639
92b8c8011,3133426.8132165154
92bb6b25a,2682646.809013616
92bbebdf8,638644.4394276285
92bd2f496,403288.00151022477
92c20e4cc,331008.5633961252
92c30b963,1041503.3295571551
92c85aecb,2421494.5798954987
92c8cebe4,1176588.1844638581
92c95955a,2701679.0560670984
92cb04643,3466417.1759594735
92cbda86f,1441228.814068656
92cc2017e,1027867.7635274843
92cc66586,2879329.240953468
92d077e94,1169043.482688545
92d336cf1,1849343.3421822602
92d35e8ad,380286.21611697314
92d39a8ef,2696593.995385881
92d59350d,13967849.136124596
92d97be2d,1746973.8629993652
92da3e964,899164.8702339153
92daae5c0,12632136.302886978
92dc7abcf,476861.7626789192
92dd0c318,1754609.391066374
92dd42c2b,2897438.309296891
92dd749f0,2653084.6379260514
92ddd61bd,2596045.7130906107
92de6dd4a,1738178.4193998103
92df199da,421815.555748714
92df8bd34,3852935.77420777
92dfdeda1,1719496.5149448789
92e109f99,5547371.987424011
92e17e229,1614180.5427680006
92e33c669,5718961.43722181
92e4f9f29,2244068.713953063
92e565960,1975000.465525534
92e74a6bf,5446317.216339955
92e84f6e8,250755.90254472103
92eb63521,825147.4555538876
92ec553fe,485785.10136925266
92ef27e59,2664402.4241585457
92efd62c8,1090159.9936088165
92f248d10,8047027.982622877
92f3315b3,1486453.8270194319
92f357786,262787.10230246536
92facd33e,800343.8796241898
92fd690ad,1348499.5238017126
92fde6d1b,2452736.7081130715
92fe6be8a,688721.3271138414
93015f038,2308603.1901907953
93017bf2f,1486613.1886465398
9303328c6,186357.48014833516
9303b4365,3745126.061165495
93070ffeb,388153.02682612604
93075ff65,501887.1178635173
930914cf7,1531278.070613588
930b12867,2504371.2552479594
930eb355b,778760.6002294613
930f0ea44,6046289.268121715
930f65a77,5814432.662097358
93101d711,1664777.3285103147
93123c7bb,630429.8322107062
93142f944,1012137.1952868433
931586967,1388795.6558776894
93164e4a0,3986814.7104894742
93166236e,3119478.4812202477
93180187c,3931698.463216905
931940345,2640467.431734214
931a2cc7a,2263992.0837865984
931e8142c,950674.585867415
931fd3b64,1776260.3320390934
9321c6b32,6037673.571317438
9321c95b7,2436448.986064923
9321f1f17,4459796.656963898
93235cad6,655915.5156310002
93243e746,1453997.1156998752
932554e3f,3104376.524351663
9325782d4,601222.7720676047
9326416b8,884711.4133737606
932790dff,4669809.395670977
9328bcb15,5810439.90225519
93293687f,5217248.300939334
932a5b3e6,865425.2717265716
932b0a7ec,3481881.14186104
932b14cc0,2701504.806670324
932bd994e,3129554.3475965913
932d3ee67,1837164.9025419937
932e1ecc7,1043658.1110750617
932f01251,1786427.9815357593
9333310fd,828343.1651780447
9334f64f9,2260965.2945368984
9336f1fe3,5870831.277764553
933714bd8,1568558.288775175
9337a3526,3499841.168144106
9338c6470,1884534.5430422223
9339eeb58,2548908.9384491197
933a0bbb4,857916.828809843
933dd5b43,1093429.0277385742
933df6921,1061075.7705576639
933e73a2b,131150.08994402864
933ea5943,1098960.8329656404
933f2843f,1673628.8836901446
93417259f,4307403.030497772
9344189af,3230031.9291942655
9344a2b13,5005955.748183638
934b8dd9f,559210.6656664279
934b92667,1709432.1791618604
934bad94a,681971.7181500619
934c22411,4829327.524096508
934e9c078,13351763.02689486
934fc8728,2750833.477785076
935134f72,1791942.023412336
93515e20b,6450821.932136782
935382226,138608.6025359135
935396719,12697792.24755274
935531093,8472646.199392917
9355432a6,1606039.2786545767
935692331,6979307.081593682
93571f09a,4207473.77779042
93577f217,1813320.8308746694
9358a19f1,535213.7225518359
935914b11,823187.1168405969
935b18ae8,3102089.625288484
935c25a83,2749563.864150951
935c64960,2194380.5746163744
935fdb050,2349506.0090635265
936069cda,380138.1522691313
93613dfe9,2590656.710136891
9361481c2,1986690.4683158689
93623061d,4195429.080736239
936244072,905081.4679951419
9366a65b7,5767038.858493336
9367c7354,1352300.8692099429
936827e43,1925022.1735399188
936d67cc4,1689712.1512126192
9370888c0,1669016.6160358542
937148b55,1592546.5205019596
93720e562,1352960.6646555087
9372765a7,1099290.3837028376
9374057bc,1919964.5280473975
9375f3e62,3068222.5186204514
9375fcd25,428612.63768172247
937713898,311611.61081844586
937758c47,1429533.0619181232
937a12f73,1333573.8641494794
937ab3b12,2143885.8630843856
937bbd008,989171.6427352176
937c28fa6,343990.64400494203
937c7d71e,582617.9187249162
937ca2972,1663209.3272843729
937fbfe28,1476658.263504692
938077695,909747.4672843661
9380b7e12,3716430.6773469658
9380f696e,3725253.8622648944
9380fb2dc,3766983.017404713
9382ab196,2138417.851059664
9382f5d90,3886019.20666981
938304f37,18007936.77954711
93834919f,1078739.870732153
938350e18,2055199.6246637248
9383d345d,632039.8361497371
938496dd8,525749.068123424
9386b1cb1,648884.0091081598
93885ac3f,395560.06789851753
938a05bf2,986838.3059028662
938b1f049,14005633.292219944
938cce2fe,18249012.735091057
938d7f112,584103.6244989785
938dc735b,4775614.999163414
938e472d2,1713385.838077934
938edf05f,7226792.894127057
938f75357,1154523.4171245177
938fd3619,3214308.2057009726
93904a10f,369182.70118227496
93926c0a5,2429026.613200721
9392e99e7,2097573.4547808766
93933f598,2247852.4655436664
93954f5cb,256342.75786201446
939550a3e,1357479.5821615588
93955790f,842220.0844509869
93963f491,1985944.2726412648
939659b2e,1007676.7394339084
939e29f9d,774600.4124130238
939e6eae3,1450949.1672422497
93a0a9478,3725022.3972778977
93a292c8d,158628.96296424174
93a3e3f09,9957121.206851749
93a6960d5,5418266.691356847
93a9a3a62,4503133.784049033
93aaacd7d,1017018.2087395291
93acb98ec,3448993.980665469
93b005205,2577269.3738436787
93b0720f8,1507897.4710516038
93b4e3410,1272393.5761083434
93b58ae50,1317209.2204940706
93b6b404c,1266134.1846539043
93b6fd9c1,3129419.2782275374
93b8fb6e4,1599081.2589564654
93ba58669,4149200.884788382
93bbc14c0,1592546.5205019596
93bc45471,1032957.8695279489
93bcd94f1,303549.1402902456
93bf3118c,3808261.6449829955
93bf503a7,8224539.180373584
93c0090c8,1296443.1522010549
93c15a484,2840015.755605314
93c34aa2d,2738723.3074792214
93c4e6ce8,2318074.276988038
93c93b2d9,2158355.6670341277
